    IGRAv2 STATION LISTING 20230723 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------

------------------------------------------------------------------------


ID,LAT,LON,EL(m),NAME
USM00072228,  33.5670,  -86.7500,  192.0,  BIRMINGHAM MUNI               
USM00072229,  32.9000,  -87.2500,   55.2,  CENTREVILLE WSMO              
USM00072230,  33.1789,  -86.7822,  174.0,  BIRMINGHAM                    
USM00072231,  29.9800,  -90.2500,    3.0,  NEW ORLEANS                   
USM00072232,  29.3333,  -89.4000,    0.0,  BOOTHVILLE WSCMO CIT          
USM00072233,  30.3369,  -89.8250,    9.9,  SLIDELL/MUN. LA               
USM00072235,  32.3189,  -90.0800,   90.7,  JACKSON/ALLEN C. THOMPSON FIEL
USM00072238,  33.4800,  -90.9800,   40.0,  GREENVILLE                    
USM00072239,  31.0330,  -93.0330,  110.0,  FORT POLK (ARMY)              
USM00072240,  30.1253,  -93.2161,    4.8,  LAKE CHARLES/MUN.             
USM00072243,  29.9670,  -95.3500,   33.0,  HOUSTON/INTERCONTIN           
USM00072244,  30.6300,  -96.4800,   82.0,  BRYAN                         
USM00072247,  32.3500,  -94.6500,  124.1,  LONGVIEW WSMO                 
USM00072248,  32.4511,  -93.8414,   85.1,  SHREVEPORT/REG.               
USM00072249,  32.8350,  -97.2986,  195.2,  FORT WORTH                    
USM00072250,  25.9167,  -97.4192,    7.1,  BROWNSVILLE/INT.              
USM00072251,  27.7789,  -97.5056,   14.8,  CORPUS CHRISTI/INT.           
USM00072253,  29.5333,  -98.4667,  242.6,  SAN ANTONIO INTL AP           
USM00072255,  28.8500,  -96.9167,   32.6,  VICTORIA RGNL AP              
USM00072256,  31.6170,  -97.2170,  157.0,  WACO RGNL                     
USM00072257,  31.1000,  -97.7170,  282.0,  FT HOOD AAF/KILLEEN           
USM00072260,  32.2167,  -98.1833,  399.0,  STEPHENVILLE                  
USM00072261,  29.3744, -100.9183,  314.0,  DEL RIO/INT.                  
USM00072263,  31.4167, -100.4000,  573.0,  MATHIS FLD/S.ANGELO           
USM00072264,  30.3667, -104.0167, 1481.0,  MARFA MUNI (AMOS)             
USM00072265,  31.9425, -102.1892,  874.9,  MIDLAND/MIDLAND REG. AIRTERM  
USM00072266,  32.4167,  -99.6833,  545.3,  ABILENE MUNI AP               
USM00072267,  33.6500, -101.8167,  988.0,  LUBBOCK/MUNI (TEX)            
USM00072268,  33.3000, -104.5330, 1118.0,  ROSWELL/INDUSTRIAL            
USM00072269,  32.4000, -106.3670, 1216.0,  USAF-DS3-528                  
USM00072273,  31.5830, -110.3330, 1428.0,  FORT HUACHUCA                 
USM00072274,  32.2278, -110.9558,  751.4,  TUCSON                        
USM00072278,  33.4330, -112.2000,  344.0,  PHOENIX/SKY HARBOR            
USM00072280,  32.6500, -114.6000,   63.0,  YUMA INTL AIRPORT             
USM00072281,  32.8170, -115.6830,  -18.0,  EL CENTRO NAF                 
USM00072293,  32.8333, -117.1167,  133.5,  SAN DIEGO/MIRAMAR             
USM00072295,  33.9330, -118.4000,   32.0,  LOS ANGELES INTL              
USM00072297,  33.8200, -118.1500,   20.0,  LONG BEACH                    
USM00072303,  35.1670,  -79.0330,   61.0,  POPE AFB                      
USM00072304,  35.2667,  -75.5500,    7.6,  CAPE HATTERAS WB BLDG         
USM00072305,  34.7761,  -76.8767,   11.0,  NEWPORT                       
USM00072306,  35.8670,  -78.7830,  134.0,  RALEIGH/RALEIGH-DUR           
USM00072308,  36.8833,  -76.2000,    9.0,  NORFOLK/MUNI (VA)             
USM00072311,  33.9500,  -83.3167,  244.8,  ATHENS BEN EPPS AP            
USM00072317,  36.0981,  -79.9428,  276.5,  GREENSBORO/G.-HIGH PT.        
USM00072318,  37.2039,  -80.4142,  639.4,  BLACKSBURG                    
USM00072326,  35.8170,  -83.9830,  299.0,  KNOXVILLE MUNICIPAL           
USM00072327,  36.2469,  -86.5617,  180.2,  NASHVILLE/OLD HICKORY         
USM00072340,  34.8350,  -92.2594,  173.2,  LITTLE ROCK/ADAMS FLD         
USM00072344,  35.3333,  -94.3667,  141.1,  FT SMITH CAMP CHAFFEE         
USM00072349,  36.8833,  -93.9000,  438.9,  MONETT                        
USM00072351,  33.9800,  -98.5000,  309.0,  WICHITA FALLS                 
USM00072352,  34.6500,  -99.2667,  420.0,  ALTUS AFB (OKLA)              
USM00072353,  35.3830,  -97.6000,  398.0,  OKLAHOMA CITY/W. RO           
USM00072355,  34.6500,  -98.4000,  360.0,  FORT SILL                     
USM00072356,  36.2000,  -95.8830,  195.0,  TULSA INTL ARPT(AW)           
USM00072357,  35.1808,  -97.4378,  344.9,  NORMAN/MAX WESTHEIMER A       
USM00072363,  35.2331, -101.7092, 1095.0,  AMARILLO/INTL.                
USM00072364,  31.8728, -106.6981, 1254.0,  SANTA TERESA                  
USM00072365,  35.0378, -106.6219, 1619.0,  ALBUQUERQUE/INT.              
USM00072374,  35.0281, -110.7208, 1489.3,  WINSLOW MUNI AP               
USM00072376,  35.2300, -111.8217, 2179.0,  FLAGSTAFF                     
USM00072381,  34.9167, -117.9000,  705.0,  EDWARDS AFB                   
USM00072383,  34.7500, -118.7330, 1379.0,  SANDBURG (AUT)                
USM00072385,  36.9500, -116.0500, 1196.9,  YUCCA FLATS TEST 21           
USM00072387,  36.6206, -116.0278, 1007.1,  MERCURY DESERT ROCK AP        
USM00072388,  36.0500, -115.1833,  697.2,  AS VEGAS                      
USM00072389,  36.7670, -119.7170,  100.0,  FRESNO AIRTERM                
USM00072391,  34.1167, -119.1167,    4.0,  POINT MUGU/NAS                
USM00072393,  34.7500, -120.5667,  121.0,  VANDENBERG AFB                
USM00072394,  34.9000, -120.4500,   73.0,  SANTA MARIA/PUBLIC (CAL)      
USM00072401,  37.5000,  -77.3330,   54.0,  RICHMOND/BYRD FIELD           
USM00072402,  37.9333,  -75.4833,   12.2,  WALLOPS ISLAND                
USM00072403,  38.9767,  -77.4858,   88.4,  STERLING                      
USM00072405,  38.8500,  -77.0330,   20.0,  WASHINGTON/NATIONAL           
USM00072407,  39.4500,  -74.6667,   22.9,  ATLANTIC CITY U-A             
USM00072408,  39.8830,  -75.2500,    9.0,  PHILADELPHIA INTL             
USM00072409,  40.0300,  -74.3100,   32.0,  LAKEHURST                     
USM00072412,  37.7830,  -81.1170,  766.0,  BECKLEY                       
USM00072414,  38.3730,  -81.6000,  299.0,  YEAGER                        
USM00072421,  39.0500,  -84.6670,  267.0,  CINCINNATI/GREATER            
USM00072424,  37.9000,  -85.9670,  230.0,  FORT KNOX/GODMAN              
USM00072425,  38.3667,  -82.5500,  255.1,  HUNTINGTON TRI STATE AP       
USM00072426,  39.4214,  -83.8217,  322.7,  WILMINGTON                    
USM00072432,  38.0500,  -87.5330,  118.0,  EVANSVILLE REGIONAL           
USM00072433,  38.6500,  -88.9667,  174.7,  SALEM LECKRONE AP             
USM00072434,  38.7500,  -90.3670,  172.0,  ST. LOUIS/LAMBERT             
USM00072435,  37.0667,  -88.7667,  124.1,  PADUCAH BARKLEY FLD           
USM00072436,  39.2700,  -85.9000,  203.0,  COLUMBUS                      
USM00072438,  39.7330,  -86.2670,  246.0,  INDIANAPOLIS/I.-MUN           
USM00072440,  37.2347,  -93.4014,  391.1,  SPRINGFIELD/MUN.              
USM00072445,  38.8170,  -92.2170,  274.0,  COLUMBIA REGIONAL             
USM00072450,  37.6500,  -97.4330,  409.0,  WICHITA/MID-CONTINE           
USM00072451,  37.7614,  -99.9686,  786.4,  DODGE CITY/MUN.               
USM00072455,  39.1000,  -96.7670,  320.0,  FT RILEY/MARSHALL A           
USM00072456,  39.0722,  -95.6306,  268.1,  TOPEKA/MUN.                   
USM00072457,  39.3700,  -94.9200,  274.0,  FT. LEAVENWORTH               
USM00072462,  37.4330, -105.8670, 2299.0,  ALAMOSA MUNI(AWOS)            
USM00072464,  38.2830, -104.5000, 1439.0,  PUEBLO MEMORIAL(AW)           
USM00072465,  39.3670, -101.7000, 1115.0,  GOODLAND/RENNER FIE           
USM00072468,  38.7000, -104.7670, 1789.0,  FORT CARSON/BUTTS             
USM00072469,  39.7675, -104.8694, 1611.0,  DENVER/STAPLETON INT.         
USM00072475,  38.4170, -113.0170, 1536.0,  MILFORD MUNICIPAL             
USM00072476,  39.1200, -108.5250, 1474.0,  GRAND JUNCTION/WALKER FIELD   
USM00072480,  37.3670, -118.3670, 1263.0,  BISHOP AIRPORT                
USM00072481,  37.3667, -120.5667,   58.2,  CASTLE AFB                    
USM00072483,  38.5170, -121.5000,    8.0,  SACRAMENTO/EXECUTIV           
USM00072485,  38.0667, -117.0833, 1656.0,  TONAPAH APRT (NEV)            
USM00072486,  39.2950, -114.8453, 1907.1,  ELY YELLAND FLD AP            
USM00072489,  39.5681, -119.7967, 1518.0,  RENO                          
USM00072493,  37.7444, -122.2236,    2.5,  OAKLAND/METROP. OAKLAND INT.  
USM00072497,  39.7833, -121.8500,   25.0,  CHICO MUNI                    
USM00072501,  40.8650,  -72.8628,   19.6,  UPTON                         
USM00072503,  40.7833,  -73.8667,    6.0,  LA GUARDIA                    
USM00072506,  41.2500,  -70.0667,   14.0,  NANTUCKET MEM AP              
USM00072509,  42.3670,  -71.0330,    6.0,  BOSTON/LOGAN INTL             
USM00072514,  41.2500,  -76.9170,  160.0,  WILLIAMSPORT/LYCOMI           
USM00072515,  42.2170,  -75.9830,  497.0,  BINGHAMTON/BROOME C           
USM00072518,  42.6919,  -73.8322,   95.0,  ALBANY                        
USM00072520,  40.5317,  -80.2172,  360.5,  PITTSBURGH                    
USM00072524,  41.4170,  -81.8670,  245.0,  CLEVELAND                     
USM00072528,  42.9411,  -78.7189,  218.4,  BUFFALO/GREATER BUFFALO INT.  
USM00072531,  40.3000,  -88.1500,  227.0,  RANTOUL                       
USM00072532,  40.6667,  -89.6833,  205.7,  PEORIA GTR PEORIA AP          
USM00072533,  41.0000,  -85.2000,  252.0,  FORT WAYNE/BAER FLD           
USM00072534,  41.7830,  -87.7500,  190.0,  CHICAGO/MIDWAY                
USM00072535,  41.7000,  -86.3167,  235.9,  SOUTH BEND ST JOSEPH          
USM00072536,  41.6000,  -83.8000,  211.0,  TOLEDO EXPRESS                
USM00072537,  42.3167,  -83.2333,  187.0,  DETROIT METRO.                
USM00072545,  42.0833,  -91.6167,  264.9,  CEDAR RAPIDS ECHO SI          
USM00072546,  41.5330,  -93.6500,  294.0,  DES MOINES INTL               
USM00072548,  42.5500,  -92.4000,  255.0,  WATERLOO                      
USM00072557,  42.4000,  -96.3830,  336.0,  SIOUX CITY MUNI               
USM00072558,  41.3200,  -96.3669,  351.5,  VALLEY                        
USM00072562,  41.1328, -100.7000,  848.8,  NORTH PLATTE/LEE BIRD         
USM00072563,  41.2200, -103.1000, 1341.0,  SYDNEY                        
USM00072564,  41.1500, -104.8170, 1872.0,  CHEYENNE/WARREN AFB           
USM00072566,  41.8667, -103.5833, 1207.0,  SCOTTSBLUFF AAF               
USM00072569,  42.9170, -106.4670, 1612.0,  CASPER/NATRONA COUN           
USM00072572,  40.7722, -111.9553, 1289.0,  SALT LAKE CITY/INTNL UT.      
USM00072575,  41.1833, -112.0167, 1346.0,  OGDEN                         
USM00072576,  42.8167, -108.7333, 1695.3,  LANDER HUNT FLD AP            
USM00072581,  40.7330, -114.0330, 1292.0,  WENDOVER/AF. AUX. F           
USM00072582,  40.8600, -115.7422, 1593.0,  ELKO                          
USM00072583,  40.9019, -117.8072, 1309.7,  WINNEMUCCA MUNI AP            
USM00072591,  40.1500, -122.2500,  108.0,  RED BLUFF MUNICIPAL           
USM00072597,  42.3769, -122.8822,  398.2,  MEDFORD/MEDFORD-JACKSON COUNTY
USM00072632,  42.6989,  -83.4714,  330.2,  WHITE LAKE                    
USM00072634,  44.9075,  -84.7189,  447.7,  GAYLORD                       
USM00072636,  43.1670,  -86.2500,  193.0,  MUSKEGON                      
USM00072637,  42.9667,  -83.7500,  234.4,  FLINT BISHOP AP               
USM00072639,  45.0670,  -83.5670,  211.0,  ALPENA/PHELPS COLLI           
USM00072641,  43.1330,  -89.3330,  264.0,  MADISON/DANE COUNTY           
USM00072645,  44.4986,  -88.1119,  209.3,  GREEN BAY/A.-STRAUBEL         
USM00072649,  44.8497,  -93.5647,  290.2,  CHANHASSEN                    
USM00072654,  44.3833,  -98.2167,  391.7,  HURON RGNL AP                 
USM00072655,  45.5500,  -94.0667,  316.1,  ST CLOUD MUNI AP              
USM00072659,  45.4556,  -98.4133,  398.4,  ABERDEEN/REG.                 
USM00072662,  44.0728, -103.2100, 1029.0,  RAPID CITY WFO                
USM00072666,  44.7670, -106.9670, 1209.0,  SHERIDAN CO. ARPT             
USM00072672,  43.0647, -108.4767, 1699.0,  RIVERTON                      
USM00072677,  45.8000, -108.5330, 1088.0,  BILLINGS/LOGAN INT.           
USM00072681,  43.5672, -116.2114,  873.1,  BOISE/MUN.                    
USM00072683,  43.5830, -118.9500, 1271.0,  BURNS MUNI (AMOS)             
USM00072688,  45.6830, -118.8500,  456.0,  PENDLETON MUNICIPAL           
USM00072693,  44.1170, -123.2170,  114.0,  EUGENE/MAHLON SWEET           
USM00072694,  44.9092, -123.0083,   62.4,  SALEM/MCNARY                  
USM00072698,  45.5333, -122.6833,    8.0,  PORTLAND INTL                 
USM00072712,  46.8683,  -68.0136,  191.0,  CARIBOU/MUN.                  
USM00072734,  46.4667,  -84.3500,  218.8,  SAULT STE MARIE SANDERSON FLD 
USM00072745,  46.8330,  -92.1830,  432.0,  DULUTH INTL AIRPORT           
USM00072747,  48.5647,  -93.3975,  357.3,  INT.FALLS/FALLS INT. MN.      
USM00072753,  46.9000,  -96.8000,  274.0,  FARGO/HECTOR FIELD            
USM00072764,  46.7717, -100.7594,  506.2,  BISMARCK/MUN.                 
USM00072767,  48.1830, -103.6330,  581.0,  WILLISTON/SLOULIN F           
USM00072768,  48.2067, -106.6256,  693.1,  GLASGOW/INT.                  
USM00072773,  46.9170, -114.0830,  972.0,  MISSOULA/JOHNSON-BE           
USM00072776,  47.4614, -111.3847, 1132.0,  GREAT FALLS                   
USM00072777,  48.5500, -109.7670,  792.0,  HAVRE (AMOS)                  
USM00072781,  46.5670, -120.5330,  325.0,  YAKIMA AIRTERM                
USM00072783,  46.3740, -117.0150,  440.0,  LEWISTON NEZ PERCE            
USM00072786,  47.6806, -117.6267,  729.1,  SPOKANE                       
USM00072792,  46.9667, -122.9000,   66.1,  OLYMPIA MUN I AP              
USM00072793,  47.4500, -122.3000,  137.0,  SEATTLE-TACOMA INTL           
USM00072797,  47.9339, -124.5603,   56.8,  QUILLAYUTE                    
USM00072798,  48.3833, -124.7333,   35.1,  TATOOSH ISLAND WB             
USM00074001,  34.6000,  -86.6333,  175.0,  REDSTONE ARSENAL              
USM00074002,  39.5000,  -76.1667,    5.0,  ABERDEEN PRVGR                
USM00074003,  40.1667, -112.9333, 1325.0,  DUGWAY PRVGR                  
USM00074004,  32.8356, -114.4000,  231.0,  YUMA PROVING GROUNDS AZ       
USM00074005,  32.8636, -114.0331,  231.0,  YUMA PRVGR                    
USM00074207,  47.1300, -122.6000,   71.0,  USAF-DS3-593                  
USM00074389,  43.8925,  -70.2572,  124.5,  GRAY                          
USM00074392,  43.8800,  -69.9300,   36.0,  BRUNSWICK                     
USM00074455,  41.6114,  -90.5817,  230.5,  QUAD CITY                     
USM00074479,  40.4330,  -80.0000,  229.0,  USAF-DS3-595                  
USM00074482,  41.5000,  -74.1000,  138.0,  NEWBURGH/STEWART AFB          
USM00074486,  40.6500,  -73.7833,   10.1,  NEW YORK JFK AP               
USM00074494,  41.6569,  -69.9589,   15.1,  CHATHAM                       
USM00074505,  37.3167, -121.8667,   31.0,  SAN JOSE/EMSU                 
USM00074531,  38.9670, -104.8170, 1999.0,  AIR FORCE ACADEMY             
USM00074544,  38.8700,  -98.8200,  569.0,  RUSSELL                       
USM00074560,  40.1517,  -89.3383,  179.2,  LINCOLN                       
USM00074570,  39.8333,  -84.0500,  249.9,  DAYTON W PATTERSON AFB        
USM00074574,  38.3300,  -77.0300,    7.0,  DAHLGREN                      
USM00074606,  34.6500, -120.5670,  112.0,  SOUTH VANDENBERG AF           
USM00074611,  35.2810, -116.6300,  716.0,  BICYCLE LAKE (AAF)            
USM00074612,  35.6833, -117.6833,  696.0,  CHINA LAKE                    
USM00074614,  36.5330, -115.6670,  952.0,  INDIAN SPRINGS GUNN           
USM00074618,  35.2670, -117.4330,  864.0,  CUDDLEBACK GUNNERY            
USM00074619,  35.3330, -117.1000,  962.0,  SUPERIOR VALLEY GUN           
USM00074626,  33.4500, -111.9500,  386.0,  WFO PHOENIX                   
USM00074630,  33.8000, -106.6667, 1506.0,  STALLION SITE                 
USM00074631,  33.1670, -106.5000, 1235.0,  WHITE SANDS MISSILE           
USM00074638,  34.3000, -103.8000, 1326.0,  MELROSE GUNNERY RAN           
USM00074641,  36.2969,  -99.7750,  669.0,  GAGE                          
USM00074646,  36.6000,  -97.5000,  306.0,  LAMONT                        
USM00074671,  36.6670,  -87.5000,  174.0,  FORT CAMPBELL (AAF)           
USM00074693,  35.1330,  -78.9330,   74.0,  FORT BRAGG/SIMMONS            
USM00074695,  35.6670,  -75.9000,    3.0,  DARE COUNTY GUNNERY           
USM00074724,  32.9330, -112.7000,  269.0,  GILA BEND (AAF)               
USM00074732,  32.9000, -106.1000, 1258.0,  HOLLOMAN AFB                  
USM00074754,  31.3300,  -92.5500,   27.0,  ALEXANDRIA                    
USM00074755,  31.1830,  -92.6330,   67.0,  CLAIBORNE RNG (AFS)           
USM00074768,  30.3667,  -89.5833,    9.0,  NASA MISS. TEST               
USM00074777,  30.4330,  -86.6830,   12.0,  HURLBURT FIELD (AF)           
USM00074778,  30.5670,  -86.3170,   48.0,  EGLIN AFB RANGE NO.           
USM00074780,  31.8670,  -81.6330,   27.0,  FORT STEWART RESERV           
USM00074790,  33.9670,  -80.4830,   73.0,  SHAW AFB/SUMTER               
USM00074792,  33.8500,  -80.4830,   68.0,  POINSETT RANGE                
USM00074794,  28.4667,  -80.5500,    3.0,  CAPE KENNEDY                  
USM00074796,  27.6500,  -81.3330,   20.0,  AVON PARK GUNNERY R           
USM00091162,  22.0333, -159.7833,    4.9,  BARKING SANDS                 
USM00091165,  21.9933, -159.3467,   32.3,  LIHUE                         
USM00091170,  21.4830, -158.0330,  256.0,  WAHIAWA                       
USM00091176,  21.4330, -157.7670,    1.0,  KANEOHE BAY (MCAF)            
USM00091182,  21.3500, -157.9330,    5.0,  HONOLULU INTL                 
USM00091190,  20.8990, -156.4300,   16.0,  KAHULUI ARPT/MAUI             
USM00091285,  19.7183, -155.0583,   11.0,  HILO HI                       
USW00003123,  33.4000, -117.5000,   68.9,  CAMP PENDLETON                
USW00003134,  35.2667, -116.0833,  281.0,  BAKER                         
USW00003138,  35.9667, -116.2667,  481.9,  SHOSHONE                      
USW00003143,  36.8000, -116.2667, 1100.9,  JACKASS FLATS                 
USW00003835,  39.9000,  -84.2000,  305.1,  DAYTON MCCOOK FIELD           
USW00003955,  36.0833,  -95.7833,  235.0,  BROKEN ARROW                  
USW00012802,  26.6333,  -81.7000,    8.5,  FORT MYERS (BUCKINGHAM AAF)   
USW00012803,  26.3667,  -80.1000,    4.9,  BOCA RATON (AAF)              
USW00012805,  27.4667,  -81.3667,   20.4,  SEBRING HENDRICKS FIELD       
USW00012810,  27.8500,  -82.5000,    3.7,  TAMPA MACDILL FIELD           
USW00012811,  26.5833,  -81.8667,    4.9,  FORT MYERS (PAIGE FIELD)      
USW00012814,  27.3833,  -82.5500,    8.2,  SARASOTA AAF                  
USW00012815,  28.4500,  -81.3000,   32.0,  ORLANDO (PINECASTLE AAF)      
USW00012819,  28.8000,  -81.8000,   85.0,  LEESBURG (AAF)                
USW00012824,  28.5500,  -81.3333,   33.8,  ORLANDO (AAB)                 
USW00012825,  27.0833,  -82.4333,    6.4,  VENICE (AAF)                  
USW00012863,  28.9833,  -89.3667,    2.7,  BURRWOOD                      
USW00012880,  25.9000,  -81.7167,    3.0,  DELTA SEVEN                   
USW00012881,  27.9500,  -80.5667,    9.1,  VALKARIA                      
USW00012901,  29.2833,  -94.8500,    4.0,  GALVESTON (FORT CROCKETT)     
USW00012902,  29.4500,  -98.4667,  232.0,  SAN ANTONIO FORT SAM HOUSTON  
USW00012904,  26.2333,  -97.6667,   10.7,  HARLINGEN AAF                 
USW00012906,  29.6167,  -95.1667,    9.8,  HOUSTON ELLINGTON AFB         
USW00012908,  26.4000,  -98.3500,   61.6,  MISSION (MOORE FIELD)         
USW00012909,  29.3833,  -98.5833,  207.9,  SAN ANTONIO (KELLY FIELD)     
USW00012911,  29.5333,  -98.2833,  226.5,  SAN ANTONIO RANDOLPH AFB      
USW00012914,  28.7667,  -97.1167,   34.1,  VICTORIA (ALOE AAF)           
USW00012915,  25.8833,  -97.5500,   11.9,  BROWNSVILLE (FORT BROWN)      
USW00012920,  27.5333,  -99.4833,  156.1,  LAREDO                        
USW00013702,  37.0833,  -76.3667,    4.0,  HAMPTON LANGLEY FIELD         
USW00013705,  38.8167,  -76.8500,   83.5,  CAMP SPRINGS (ANDREWS AFB)    
USW00013707,  39.1333,  -75.4667,   11.6,  DOVER (AAF)                   
USW00013708,  39.6833,  -75.6000,   23.8,  WILMINGTON (NEW CASTLE AAB)   
USW00013710,  38.8333,  -77.0167,   19.8,  WASHINGTON (BOLLING FIELD)    
USW00013711,  34.8000,  -79.3667,   69.2,  LAURINBURG (MAXTON AAB)       
USW00013712,  34.2667,  -77.9000,    7.9,  WILMINGTON (NEW HANOVER AP)   
USW00013715,  39.8333,  -79.7500,  363.0,  UNIONTOWN BURGESS FIELD       
USW00013717,  33.6833,  -78.9333,    7.6,  MYRTLE BEACH AAF              
USW00013718,  37.1333,  -76.6000,   11.0,  NEWPORT NEWS (FORT EUSTIS)    
USW00013719,  39.6667,  -78.6667,  184.1,  CUMBERLAND                    
USW00013729,  38.8833,  -79.8500,  601.4,  ELKINS                        
USW00013733,  37.3333,  -79.2000,  291.1,  LYNCHBURG                     
USW00013780,  37.5333,  -77.4167,   52.1,  RICHMOND CITY                 
USW00013792,  33.8833,  -78.0167,    3.0,  OAK ISLAND                    
USW00013801,  32.4000,  -86.2500,   67.4,  MONTGOMERY (GUNTER FIELD)     
USW00013802,  38.5500,  -89.8500,  135.0,  BELLEVILLE SCOTT FIELD        
USW00013804,  38.9333,  -85.9167,  176.5,  SEYMOUR FREEMAN FIELD         
USW00013805,  39.7500,  -86.2333,  217.9,  INDIANAPOLIS STOUT FIELD      
USW00013809,  38.7667,  -87.6167,  132.0,  LAWRENCEVILLE GEORGE FIELD    
USW00013810,  38.2167,  -85.6667,  170.1,  LOUISVILLE (BOWMAN FIELD)     
USW00013811,  38.8333,  -85.4167,  262.1,  MADISON JEFFERSON PRVGR       
USW00013812,  39.8167,  -82.9333,  225.9,  COLUMBUS LOCKBOURNE AFB       
USW00013814,  35.9670,  -89.9500,   82.0,  BLYTHEVILLE AFB               
USW00013815,  31.6000,  -84.0833,   68.0,  ALBANY TURNER FIELD           
USW00013817,  32.3500,  -88.6500,   92.0,  MERIDIAN (KEY FIELD)          
USW00013819,  30.9833,  -84.6333,   39.9,  BAINBRIDGE AAF                
USW00013820,  30.4000,  -88.9167,    7.9,  BILOXI (KEESLER AFB)          
USW00013821,  32.3833,  -86.3500,   53.0,  MONTGOMERY (MAXWELL FIELD)    
USW00013822,  34.7667,  -82.3833,  298.1,  GREENVILLE DONALDSON AFB      
USW00013824,  32.0167,  -81.1333,   18.3,  SAVANNAH HUNTER AFB           
USW00013825,  33.6333,  -88.4500,   68.3,  COLUMBUS AAF                  
USW00013826,  34.6667,  -87.3333,  176.2,  COURTLAND (AAF)               
USW00013827,  36.0000,  -86.5333,  163.1,  SMYRNA SEWART AFB             
USW00013828,  35.9000,  -89.4000,   96.9,  DYERSBURG AAF                 
USW00013829,  32.3500,  -85.0000,   73.5,  FORT BENNING LAWSON AAF       
USW00013830,  33.9500,  -81.1167,   67.7,  COLUMBIA AAB                  
USW00013831,  35.2000,  -80.9500,  224.9,  CHARLOTTE MORRIS FIELD        
USW00013833,  31.2667,  -89.2500,   56.4,  HATTIESBURG                   
USW00013835,  31.1333,  -83.7000,   88.7,  MOULTRIE SPENCE FIELD         
USW00013836,  32.7000,  -83.6500,  109.7,  MACON COCHRAN FIELD           
USW00013837,  33.4667,  -82.0333,  134.1,  AUGUSTA DANIEL FIELD          
USW00013838,  30.6333,  -88.0667,    8.5,  MOBILE (BROOKLEY AFB)         
USW00013839,  31.3167,  -85.4500,  117.0,  DOTHAN (NAPIER FIELD)         
USW00013846,  30.0667,  -85.5833,    6.7,  PANAMA CITY (TYNDALL FIELD)   
USW00013850,  32.3500,  -86.9833,   63.1,  SELMA CRAIG AFB               
USW00013851,  30.8333,  -85.2000,   33.2,  MARIANNA (AAF)                
USW00013855,  35.3833,  -86.2333,  328.9,  TULLAHOMA WILLIAM NORTHERN AAF
USW00013856,  32.5000,  -85.7667,   75.6,  TUSKEGEE (AAF)                
USW00013857,  30.9667,  -83.2000,   73.2,  VALDOSTA MOODY AFB            
USW00013859,  32.9167,  -80.6333,   29.0,  WALTERBORO AAF                
USW00013860,  32.6333,  -83.6000,   92.0,  WARNER ROBINS ROBINS AFB      
USW00013874,  33.6500,  -84.4167,  297.8,  ATLANTA                       
USW00013882,  35.0333,  -85.2000,  209.7,  CHATTANOOGA                   
USW00013893,  35.0500,  -89.9833,   86.0,  MEMPHIS                       
USW00013894,  30.6833,  -88.2333,   66.1,  MOBILE                        
USW00013903,  34.3000,  -97.0167,  221.9,  ARDMORE AFB                   
USW00013904,  30.2000,  -97.6667,  154.5,  AUSTIN (BERGSTROM FIELD)      
USW00013905,  30.6667,  -96.5500,   83.8,  COLLEGE STATION (BRYAN AFB)   
USW00013907,  32.7333,  -96.9667,  149.0,  DALLAS HENSLEY FIELD          
USW00013909,  36.3330,  -97.6670,  396.0,  ENID/VANCE AFB                
USW00013916,  35.7500,  -95.3667,  188.1,  MUSKOGEE (HATBOX FIELD/AAF)   
USW00013920,  38.9500,  -95.6667,  324.3,  TOPEKA (FORBES AFB)           
USW00013923,  33.7167,  -96.6667,  232.6,  SHERMAN PERRIN FIELD          
USW00013924,  31.5000,  -96.4667,  141.1,  GROESBECK                     
USW00013927,  32.3333,  -90.2333,   98.1,  JACKSON (AAB)                 
USW00013928,  31.6333,  -97.0667,  144.8,  WACO (JAMES CONNALLY AFB)     
USW00013930,  38.7333,  -93.5667,  255.1,  KNOBNOSTER SEDALIA AFB        
USW00013933,  33.5000,  -90.0833,   45.4,  GREENWOOD AAF                 
USW00013935,  31.4000,  -92.3000,   29.3,  ALEXANDRIA (ESLER FIELD)      
USW00013936,  30.5333,  -91.1500,   20.4,  BATON ROUGE (HARDING FIELD)   
USW00013937,  30.8333,  -93.3667,   61.0,  DE RIDDER (AFB)               
USW00013942,  32.5167,  -92.0500,   30.5,  MONROE (SELMAN FIELD)         
USW00013943,  30.0333,  -90.0333,    2.7,  NEW ORLEANS (AAB)             
USW00013944,  32.5000,  -93.6667,   51.2,  SHREVEPORT BARKSDALE AFB      
USW00013946,  38.9000,  -99.1167,  599.8,  VICTORIA (WALKER AAF)         
USW00013947,  39.0500,  -96.7667,  324.3,  MARSHALL FIELD FORT RILEY     
USW00013960,  32.8500,  -96.8500,  159.1,  DALLAS                        
USW00013977,  33.4500,  -94.0000,  112.2,  TEXARKANA                     
USW00013988,  39.1167,  -94.5833,  228.6,  KANSAS CITY                   
USW00014702,  42.4667,  -71.2833,   40.2,  BEDFORD HANSCOM AP            
